dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.064387,4.080956,11.796517,15.447757,-8.832291,-60.006933,6.200100
0.020000,15.368780,4.062687,12.101458,15.247077,-10.033993,-60.085117,6.246439
0.020000,15.669225,4.058531,12.401931,15.023658,-11.170941,-56.847371,0.009082
0.020000,15.964667,4.067859,12.697520,14.779450,-12.210418,-51.973851,0.053985
0.020000,16.254184,4.089861,12.987872,14.517600,-13.092495,-44.103875,0.097608
0.020000,16.537012,4.123594,13.272705,14.241646,-13.797669,-35.258670,0.139668
0.020000,16.812548,4.168030,13.551801,13.954797,-14.342451,-27.239141,0.179951
0.020000,17.080359,4.222102,13.825017,13.660777,-14.700998,-17.927306,0.218314
0.020000,17.340174,4.284747,14.092277,13.362999,-14.888936,-9.396904,0.254675
0.020000,17.591844,4.354926,14.353548,13.063592,-14.970324,-4.069421,0.289007
0.020000,17.835340,4.431656,14.608848,12.764984,-14.930406,1.995910,0.321325
0.020000,18.070722,4.514020,14.858224,12.468787,-14.809842,6.028193,0.351676
0.020000,18.298111,4.601172,15.101742,12.175928,-14.642951,8.344541,0.380130
0.020000,18.504406,4.686360,15.324935,11.159611,-50.815868,-1808.645827,0.397920
0.020000,18.697916,4.767972,15.534951,10.500792,-32.940924,893.747194,0.400782
0.020000,18.890064,4.849983,15.743868,10.445867,-2.746259,1509.733239,0.406504
0.020000,19.080527,4.932881,15.951590,10.386102,-2.988268,-12.100432,0.414992
0.020000,19.269013,5.017134,16.158049,10.322962,-3.156999,-8.436545,0.426176
0.020000,19.455243,5.103190,16.363201,10.257581,-3.269026,-5.601373,0.440014
0.020000,19.638944,5.191479,16.567017,10.190807,-3.338695,-3.483455,0.456476
0.020000,19.819839,5.282411,16.769481,10.123189,-3.380940,-2.112255,0.475547
0.020000,19.997637,5.376369,16.970579,10.054913,-3.413795,-1.642752,0.497212
0.020000,20.172025,5.473710,17.170295,9.985796,-3.455815,-2.100981,0.521456
0.020000,20.342660,5.574751,17.368601,9.915312,-3.524224,-3.420475,0.548251
0.020000,20.509161,5.679761,17.565451,9.842470,-3.642093,-5.893432,0.577550
0.020000,20.671110,5.788945,17.760767,9.765843,-3.831338,-9.462253,0.609278
0.020000,20.828048,5.902433,17.954440,9.683607,-4.111817,-14.023962,0.643321
0.020000,20.979480,6.020256,18.146310,9.593503,-4.505217,-19.669982,0.679523
0.020000,21.124887,6.142337,18.336170,9.493042,-5.023021,-25.890203,0.717677
0.020000,21.263743,6.268472,18.523762,9.379584,-5.672934,-32.495637,0.757523
0.020000,21.395532,6.398321,18.708774,9.250579,-6.450207,-38.863640,0.798748
0.020000,21.519782,6.531413,18.890850,9.103807,-7.338607,-44.420022,0.840999
0.020000,21.636090,6.667151,19.069602,8.937606,-8.310078,-48.573547,0.883885
0.020000,21.744149,6.804831,19.244623,8.751065,-9.327042,-50.848208,0.927000
0.020000,21.843770,6.943672,19.415507,8.544190,-10.343760,-50.835920,0.969937
0.020000,21.934898,7.082850,19.581864,8.317827,-11.318147,-48.719316,1.012305
0.020000,22.017611,7.221531,19.743338,8.073704,-12.206123,-44.398797,1.053750
0.020000,22.092116,7.358909,19.899619,7.814075,-12.981478,-38.767784,1.093961
0.020000,22.158735,7.494234,20.050453,7.541696,-13.618957,-31.873905,1.132683
0.020000,22.217880,7.626830,20.195642,7.259441,-14.112748,-24.689551,1.169719
0.020000,22.270032,7.756109,20.335044,6.970110,-14.466506,-17.687927,1.204926
0.020000,22.315716,7.881577,20.468570,6.676298,-14.690640,-11.206715,1.238216
0.020000,22.355477,8.002829,20.596175,6.380241,-14.802823,-5.609133,1.269544
0.020000,22.389866,8.119546,20.717853,6.083903,-14.816903,-0.703985,1.298904
0.020000,22.419421,8.231485,20.833628,5.788747,-14.757817,2.954298,1.326319
0.020000,22.444659,8.338465,20.943545,5.495842,-14.645236,5.629048,1.351836
0.020000,22.466067,8.440363,21.047667,5.206090,-14.487607,7.881438,1.375517
0.020000,22.484098,8.537097,21.146067,4.920037,-14.302657,9.247482,1.397436
0.020000,22.499169,8.628620,21.238823,4.637783,-14.112683,9.498697,1.417669
0.020000,22.511663,8.714915,21.326017,4.359698,-13.904246,10.421857,1.436300
0.020000,22.521925,8.795981,21.407730,4.085680,-13.700895,10.167568,1.453410
0.020000,22.530266,8.871835,21.484042,3.815552,-13.506437,9.722920,1.469077
0.020000,22.536968,8.942504,21.555028,3.549316,-13.311793,9.732187,1.483378
0.020000,22.542279,9.008020,21.620758,3.286518,-13.139887,8.595314,1.496384
0.020000,22.546423,9.068419,21.681299,3.027042,-12.973791,8.304761,1.508160
0.020000,22.549598,9.123743,21.736714,2.770759,-12.814144,7.982376,1.518769
0.020000,22.551977,9.174028,21.787056,2.517096,-12.683182,6.548097,1.528265
0.020000,22.553712,9.219314,21.832375,2.265958,-12.556859,6.316154,1.536698
0.020000,22.554938,9.259638,21.872718,2.017113,-12.442289,5.728466,1.544113
0.020000,22.555768,9.295032,21.908121,1.770177,-12.346777,4.775630,1.550550
0.020000,22.556302,9.325527,21.938621,1.524980,-12.259867,4.345496,1.556042
0.020000,22.556621,9.351148,21.964244,1.281169,-12.190539,3.466398,1.560618
0.020000,22.556794,9.371919,21.985016,1.038582,-12.129329,3.060508,1.564302
0.020000,22.556875,9.387859,22.000955,0.796986,-12.079805,2.476202,1.567113
0.020000,22.556906,9.398982,22.012079,0.556159,-12.041384,1.921030,1.569067
0.020000,22.556913,9.405444,22.018541,0.323121,-11.651906,19.473888,1.570200
0.020000,22.556914,9.408202,22.021299,0.137889,-9.261585,119.516051,1.570682
0.020000,22.556914,9.408854,22.021951,0.032632,-5.262864,199.936051,1.570796
0.020000,22.556914,9.408854,22.021951,0.000000,-1.631578,181.564320,1.570796
